Neighbourhood,Venue Latitude,Venue Longitude,Venue,Venue Category
El Parc i la Llacuna del Poblenou,41.39748842969208,2.195141763719852,A Taberna Galega,Spanish Restaurant
El Parc i la Llacuna del Poblenou,41.39654163807454,2.1917259932500426,El Galliner,Mediterranean Restaurant
El Parc i la Llacuna del Poblenou,41.39776472045318,2.1955600603236505,El N9U TR3S,Mediterranean Restaurant
El Parc i la Llacuna del Poblenou,41.403463,2.186791,Parc de les Glòries (Parque de las Glorias),Park
La Vila Olímpica del Poblenou,41.39018897015546,2.197870009674475,Yogalinda Hot Yoga,Yoga Studio
La Vila Olímpica del Poblenou,41.38777670573387,2.1962302923202515,Plaça dels Voluntaris,Plaza
La Vila Olímpica del Poblenou,41.38929398714077,2.1984565258026123,Parc del Port Olímpic,Park
La Vila Olímpica del Poblenou,41.390952,2.196246,Unite Hostel Barcelona,Hostel
La Vila Olímpica del Poblenou,41.390995975974306,2.1977209473759762,Yelmo Cines Icaria 3D,Multiplex
La Vila Olímpica del Poblenou,41.386595607848136,2.196598104499737,Hotel Arts Ritz Club Lounge,Lounge
La Vila Olímpica del Poblenou,41.386844666638815,2.196537165551343,Hotel Arts Lobby,Hotel Bar
La Vila Olímpica del Poblenou,41.386919109717624,2.196337114214977,43 the Spa at Arts Hotel Barcelona,Spa
La Vila Olímpica del Poblenou,41.38653307202203,2.198467254638672,Port Olimpic Center,Arcade
La Vila Olímpica del Poblenou,41.386452577110994,2.1971583366394043,Restaurant Ají,Japanese Restaurant
La Vila Olímpica del Poblenou,41.391586588519104,2.197442035871913,Divina Vanidad,Cosmetics Shop
La Vila Olímpica del Poblenou,41.39205192685523,2.197712018439136,Nova Icària Esports Club,Gym / Fitness Center
La Vila Olímpica del Poblenou,41.388597659248276,2.2006667227980876,La Fonda del Port Olímpic,Paella Restaurant
La Vila Olímpica del Poblenou,41.38991954461159,2.195284113415347,Ninoska Restaurante,South American Restaurant
La Vila Olímpica del Poblenou,41.391326864723766,2.197161119182901,Elias Forner,Bakery
La Vila Olímpica del Poblenou,41.39058988645894,2.2022223472595215,Platja de la Nova Icària (Playa de la Nova Icària),Beach
La Vila Olímpica del Poblenou,41.39097788378629,2.197671872936031,Room Of Riddles Barcelona - Escape Rooms,Escape Room
La Vila Olímpica del Poblenou,41.3870483,2.1964703,Marina Bay by Moncho's,Paella Restaurant
La Vila Olímpica del Poblenou,41.38685530482138,2.194575101151126,Parc de les Cascades,Park
La Vila Olímpica del Poblenou,41.3882982339241,2.201138185821847,La Barca del Salamanca,Seafood Restaurant
La Vila Olímpica del Poblenou,41.38876377361762,2.2004708072482533,El Tinglado,Mediterranean Restaurant
La Vila Olímpica del Poblenou,41.39091782581523,2.1942626824976093,Vint-i-Dos,Breakfast Spot
La Vila Olímpica del Poblenou,41.387018831539855,2.196988395502554,Enoteca,Spanish Restaurant
La Vila Olímpica del Poblenou,41.38975088270988,2.195031201470647,TaTeTí,South American Restaurant
La Vila Olímpica del Poblenou,41.3915,2.194275,Ristorante Pizzeria 210 Grammi,Italian Restaurant
La Vila Olímpica del Poblenou,41.38807955036606,2.1992753035493506,El Rey  de La Gamba II,Spanish Restaurant
La Vila Olímpica del Poblenou,41.39251758951382,2.200645208358764,Garden caffè,Restaurant
La Vila Olímpica del Poblenou,41.38625395743192,2.196909820304554,Ají Ceviche & Sushi,Sushi Restaurant
La Vila Olímpica del Poblenou,41.385833094228126,2.197021971689136,The Coconut Club,Cocktail Bar
La Vila Olímpica del Poblenou,41.387975880573826,2.201616787532475,La Taberna Gallega,Paella Restaurant
La Vila Olímpica del Poblenou,41.38622583966037,2.1970284950957826,Teppan-Yaki,Japanese Restaurant
La Vila Olímpica del Poblenou,41.391030392093725,2.197652581280839,Ugarit,Middle Eastern Restaurant
La Vila Olímpica del Poblenou,41.39301881630123,2.1935553632557054,La Tornada,Bakery
La Vila Olímpica del Poblenou,41.38783343835062,2.202171737942013,El Cangrejo Loco,Seafood Restaurant
La Vila Olímpica del Poblenou,41.387266609495526,2.1976478327554974,Farggi,Café
La Vila Olímpica del Poblenou,41.385831717633614,2.1947357084492296,Pullman Barcelona Skipper Hotel,Hotel
La Vila Olímpica del Poblenou,41.38810270286892,2.1938323974609375,Parc de Carles I,Park
La Vila Olímpica del Poblenou,41.388607112615,2.1954490395082376,Rembrandt Cafe,Café
La Vila Olímpica del Poblenou,41.385823422314374,2.1950772690632987,The Blend Bar,Café
La Vila Olímpica del Poblenou,41.388138547353115,2.195732164639047,Selekta Gourmet,Deli / Bodega
La Vila Olímpica del Poblenou,41.38934304511614,2.1965392660994154,Touch Music Barcelona,Karaoke Bar
La Vila Olímpica del Poblenou,41.38874537989685,2.2001868277891314,مطعم خليجيه - Khalijia (Khalijia),Moroccan Restaurant
La Vila Olímpica del Poblenou,41.386009283797925,2.197199388550701,Touche,Diner
La Vila Olímpica del Poblenou,41.393632179743896,2.199281779629489,Hotel SB Icària Barcelona,Hotel
La Vila Olímpica del Poblenou,41.38907601630121,2.1988278297067154,Jerusalem Restaurante - Shisha Bar,Middle Eastern Restaurant
La Vila Olímpica del Poblenou,41.3861125125813,2.1970111936780445,Crêperie Bretonne Anaick,Creperie
La Vila Olímpica del Poblenou,41.39035079496861,2.1978271672652916,L’Amagatall,Restaurant
La Vila Olímpica del Poblenou,41.38578678389372,2.197739969828733,Bestial Beach Club,Cocktail Bar
La Vila Olímpica del Poblenou,41.388208,2.196152,Curry Barcelona,Indian Restaurant
La Vila Olímpica del Poblenou,41.385859721453684,2.197813940728157,Bestial,Mediterranean Restaurant
La Vila Olímpica del Poblenou,41.39417307059507,2.197145593528918,La Nau,Music Venue
La Vila Olímpica del Poblenou,41.39294031706335,2.192583440135573,H10 Marina Barcelona,Hotel
La Vila Olímpica del Poblenou,41.39091112531525,2.19101812813447,Els Pollos de Llull,Restaurant
La Vila Olímpica del Poblenou,41.39402689819079,2.198292100187563,Bed And Beach,Hostel
La Vila Olímpica del Poblenou,41.38564170194512,2.197354510320048,Pacha,Nightclub
La Vila Olímpica del Poblenou,41.387634,2.1984794,Burger Bus Barcelona,Burger Joint
La Vila Olímpica del Poblenou,41.38786287907135,2.20169681796393,Empire Barcelona,Hookah Bar
La Vila Olímpica del Poblenou,41.38748857826401,2.197798491958722,Barnabier,Spanish Restaurant
La Vila Olímpica del Poblenou,41.38636909668429,2.1960875509243407,Arola,Tapas Restaurant
La Vila Olímpica del Poblenou,41.38779074743774,2.1988354179366145,Sala Monasterio,Concert Hall
La Vila Olímpica del Poblenou,41.388249662460744,2.199458843500532,Joker,Nightclub
La Vila Olímpica del Poblenou,41.393095299014,2.1930628015228932,Pool H10 Marina,Pool
La Vila Olímpica del Poblenou,41.39132984945101,2.1916204749381065,La Collita,Mediterranean Restaurant
La Vila Olímpica del Poblenou,41.390405131959774,2.198311324064412,George's,Bar
La Vila Olímpica del Poblenou,41.385686216734484,2.1976745670471223,Palmito Beach Bar,Lounge
La Vila Olímpica del Poblenou,41.3887251884592,2.195014590253893,Pizzeria Roma,Italian Restaurant
La Vila Olímpica del Poblenou,41.38907447457976,2.1971427132534234,Fresc Co,Mediterranean Restaurant
La Vila Olímpica del Poblenou,41.389147287,2.199486585,Chiringuito Las Sardinitas,Paella Restaurant
La Vila Olímpica del Poblenou,41.38836122586639,2.1996147511721107,Al Jaima,Hookah Bar
La Vila Olímpica del Poblenou,41.38804674247386,2.199193223634043,Jerusalem,Hookah Bar
La Vila Olímpica del Poblenou,41.38873899168123,2.200128221094125,khalijia,Hookah Bar
La Vila Olímpica del Poblenou,41.38895479363415,2.2007587739223955,Vitaminas Burger & Beach Bar,American Restaurant
La Vila Olímpica del Poblenou,41.390275,2.201447,La Carmelina,Beach Bar
La Vila Olímpica del Poblenou,41.38539347691686,2.1972339821392217,Icebarcelona,Cocktail Bar
La Vila Olímpica del Poblenou,41.391231216029446,2.1930785597264744,La Bohème,Café
La Vila Olímpica del Poblenou,41.38593548182963,2.196837442551333,Club Catwalk,Nightclub
La Vila Olímpica del Poblenou,41.39112488232219,2.196825012275772,Pizzeria La Vela,Italian Restaurant
La Vila Olímpica del Poblenou,41.386554734430206,2.197285440109161,The Room Restaurant Terrace Bar,Lounge
La Vila Olímpica del Poblenou,41.388047707545006,2.1991702097401475,Al-Quds Restaurant | مطعم القدس (Al-Quds Restaurant),Middle Eastern Restaurant
La Vila Olímpica del Poblenou,41.38722734398069,2.1980704594316482,Zich,Nightclub
La Vila Olímpica del Poblenou,41.390786,2.198593,Awami,Fast Food Restaurant
La Vila Olímpica del Poblenou,41.39154214032057,2.1973820794776406,Palets,Deli / Bodega
La Vila Olímpica del Poblenou,41.38659393661811,2.196743445432328,Bites,Gastropub
La Vila Olímpica del Poblenou,41.38577269198843,2.1975210626179558,Palmitos Bar,Bar
La Vila Olímpica del Poblenou,41.39083246523128,2.2023187658350833,Mokaï Beach Bar,Beach Bar
La Vila Olímpica del Poblenou,41.38650002577152,2.196850774187111,Casino Barcelona,Casino
La Vila Olímpica del Poblenou,41.3910464514538,2.2021005460813337,Restaurant Moncho,Restaurant
La Vila Olímpica del Poblenou,41.389390425,2.200414042,Vitaminas del Mar,Seafood Restaurant
La Vila Olímpica del Poblenou,41.38861863466016,2.201346924749794,El Túnel del Port,Mediterranean Restaurant
La Vila Olímpica del Poblenou,41.39055098754741,2.1982889170664883,Mar y Copas,Bar
La Vila Olímpica del Poblenou,41.38679594581233,2.1969372706225743,Marina,Restaurant
La Vila Olímpica del Poblenou,41.387367779434314,2.1976632373958984,Ginos,Italian Restaurant
La Vila Olímpica del Poblenou,41.3876515087463,2.1986407251880764,Rotana,Hookah Bar
La Vila Olímpica del Poblenou,41.38865001885953,2.199988783240346,Restaurant Tapas Locas,Tapas Restaurant
La Vila Olímpica del Poblenou,41.387893903835916,2.193302476473097,Café Icaria,Café
La Vila Olímpica del Poblenou,41.38748290444636,2.1920406818389893,TRAM Ciutadella | Vila Olímpica,Tram Station
La Vila Olímpica del Poblenou,41.39030056471979,2.201289488697244,Amalur,Beach Bar
La Vila Olímpica del Poblenou,41.391394303137474,2.1998983350831405,Butyklan,Sandwich Place
La Vila Olímpica del Poblenou,41.38848190418165,2.1997626072550722,Hot Music,Hookah Bar
La Vila Olímpica del Poblenou,41.38831965078755,2.1937697235728484,METRO Ciutadella | Vila Olímpica,Metro Station
Poble Nou,41.40045398203872,2.201477074693845,La Cervecita Nuestra de Cada Día,Beer Store
Poble Nou,41.401788,2.200996,Melocomo,Italian Restaurant
Poble Nou,41.40147120183829,2.200484275817871,Rambla del Poblenou,Road
Poble Nou,41.40188991912975,2.20072980500845,Cruixent BCN,Bakery
Poble Nou,41.40065308537522,2.20255720376243,Le Cinquante Huit,Gastropub
Poble Nou,41.400105667,2.202769832,El Tío Che,Ice Cream Shop
Poble Nou,41.40127747687245,2.2011778748484083,Monopol,Bar
Poble Nou,41.40091005092279,2.2014777648751283,Dino's Ice Cream,Ice Cream Shop
Poble Nou,41.401145271742465,2.2013211250305176,Las Muns Poblenou,Empanada Restaurant
Poble Nou,41.40181455772564,2.201369239134456,Tierra del fuego,Argentinian Restaurant
Poble Nou,41.400742,2.199516,Timesburg,Burger Joint
Poble Nou,41.40194166544771,2.200773659057454,La Antigua,Gastropub
Poble Nou,41.402058,2.2020433,La Picantería de l'Escribà,Restaurant
Poble Nou,41.40241772635593,2.2014596974250393,Baluard,Bakery
Poble Nou,41.40184563662712,2.200272297483984,Isami,Japanese Restaurant
Poble Nou,41.40180587768555,2.2007334232330322,La graneria del Poble Nou,Health Food Store
Poble Nou,41.40237631322281,2.199776816341909,Can Recasens,Mediterranean Restaurant
Poble Nou,41.40114903308354,2.2046516906042632,Bitácora Poblenou,Mediterranean Restaurant
Poble Nou,41.40006059656649,2.198487189161824,Furnos,Bakery
Poble Nou,41.40109127502597,2.2042546339471354,L'Atelier,Cupcake Shop
Poble Nou,41.40091018770659,2.2038373371132582,Ideal,Café
Poble Nou,41.40234620599995,2.2014789226628637,Minyam,Restaurant
Poble Nou,41.40034854684869,2.197909355163574,La Tavernícola,Argentinian Restaurant
Poble Nou,41.39929509489084,2.2036000019634305,La Tertulia,Spanish Restaurant
Poble Nou,41.399432450130625,2.2033902655506683,Enrique Tomás - Rambla de Poblenou,Spanish Restaurant
Poble Nou,41.40135,2.2028093,Tío bigotes,Empanada Restaurant
Poble Nou,41.39920758350695,2.205138267589154,Aguaribay,Vegetarian / Vegan Restaurant
Poble Nou,41.400088384737465,2.2050556800318395,mésDvi,Wine Bar
Poble Nou,41.40011658953632,2.205556397370534,Nollegiu,Bookstore
Poble Nou,41.402049779772796,2.201169465443736,Madame George,Cocktail Bar
Poble Nou,41.39806276142214,2.2006565011616193,Hoppiness,Beer Bar
Poble Nou,41.39829633168689,2.198359966278076,Can Dendê,Breakfast Spot
Poble Nou,41.39970051514343,2.1979241758448396,Koh,Asian Restaurant
Poble Nou,41.4009117017614,2.2028070949400953,Bonpreu,Fruit & Vegetable Store
Poble Nou,41.40345749617367,2.2004073212805584,Centre Esportiu Municipal Can Felipa,Gym / Fitness Center
Poble Nou,41.3995463,2.2051186,ApriBocca,Italian Restaurant
Poble Nou,41.40223206041831,2.1973116530864165,Little Fern,Breakfast Spot
Poble Nou,41.40228152563937,2.2015167816158137,Balius,Cocktail Bar
Poble Nou,41.40140682071436,2.200985848903656,Chocolat-Box,Dessert Shop
Poble Nou,41.400879,2.199804,La Taquería,Mexican Restaurant
Poble Nou,41.399761619249524,2.1973982566499553,Hi Jauh USB?,Public Art
Poble Nou,41.402658458796815,2.2001283198005694,Mammamia,Pizza Place
Poble Nou,41.40000651548857,2.198038101196289,Noak Room,Antique Shop
Poble Nou,41.39714547537611,2.201830043575329,El Criado Descabellado,Gastropub
Poble Nou,41.403195375,2.202583925,Nice Spice,Indian Restaurant
Poble Nou,41.39748894999484,2.1991627424733684,Racó de la Vila,Spanish Restaurant
Poble Nou,41.39768247180304,2.2033871258922693,Madrelievito,Italian Restaurant
Poble Nou,41.397450903939855,2.1996127158296086,Bar Ivan,Spanish Restaurant
Poble Nou,41.39871604942828,2.2043587132731646,Repúblic Cafè,Bagel Shop
Poble Nou,41.402683,2.204856,Nolita,Italian Restaurant
Poble Nou,41.399497151014366,2.200184411464946,Vanguard,Mediterranean Restaurant
Poble Nou,41.39936138544873,2.1998271356263026,El Tio Mario,Pizza Place
Poble Nou,41.399937013132806,2.2034370514053907,Casino l'Aliança del Poble Nou,Cultural Center
Poble Nou,41.40060225841184,2.2019234374341816,Santagloria,Bakery
Poble Nou,41.39987,2.2028925,365.Café,Café
Poble Nou,41.400415294457254,2.20576925409162,Amistat Beach Hostel Barcelona,Hostel
Poble Nou,41.40463264052223,2.1993090461252054,El Menjador de la Beckett,Restaurant
Poble Nou,41.39831580191437,2.20512099976986,Zozan,Kebab Restaurant
Poble Nou,41.400785852008646,2.2050968486711784,Mercat de Poblenou,Farmers Market
Poble Nou,41.403885,2.19854,Kalamata,Tapas Restaurant
Poble Nou,41.399833,2.200317,El Pipa,Spanish Restaurant
Poble Nou,41.39872369767347,2.2036290187653558,Taberna Trueta 218,Tapas Restaurant
Poble Nou,41.39951958586109,2.205808430862513,Plaça de Prim,Plaza
Poble Nou,41.400179543342794,2.1962571144104,El Quinto,Gluten-free Restaurant
Poble Nou,41.40322695248285,2.202727556700578,O' Principe Trattoria,Pizza Place
Poble Nou,41.39831,2.2048864,Dionisos Quick Greek,Greek Restaurant
Poble Nou,41.40235796910276,2.20434853381312,Pronto Doner Kebab,Indian Restaurant
Poble Nou,41.39922659986501,2.1974560984172022,Neko Taller de Sushi,Sushi Restaurant
Poble Nou,41.40016545969746,2.2031235694885254,Restaurant Calamarga,Restaurant
Poble Nou,41.402642122400934,2.197268307209015,Bar Llacuna,Diner
Poble Nou,41.40176707251602,2.2059534610889386,Piazza Grande,Italian Restaurant
Poble Nou,41.399551186555605,2.205853717247403,Racó del Taulat,Mediterranean Restaurant
Poble Nou,41.39950277396082,2.2068212196611,Els Pescadors,Seafood Restaurant
Poble Nou,41.401814,2.200012,L'autèntic,Lebanese Restaurant
Poble Nou,41.40284148859412,2.198933275943074,Sitar,Indian Restaurant
Poble Nou,41.402464378659886,2.204427894341711,Pronto Pizza,Pizza Place
Poble Nou,41.399071972802425,2.202016692394999,ILUNION Barcelona,Hotel
Poble Nou,41.39844297638265,2.2047015183364462,Green Room,Bar
Poble Nou,41.402007681911506,2.1999023503798405,Sundown,Falafel Restaurant
Poble Nou,41.398662842278625,2.2039127519292845,Kuletos,Spanish Restaurant
Poble Nou,41.40384014442234,2.2051193992324687,Jardines de Josep Trueta,Plaza
Poble Nou,41.40332176949796,2.2029883695226022,Granier,Bakery
Poble Nou,41.40317727838223,2.198140025138855,El Barrustrillo de Irene,Mediterranean Restaurant
Poble Nou,41.40063328900907,2.203861803502933,Veritas Poblenou,Organic Grocery
Poble Nou,41.40196353619385,2.2021771344598813,Nabibi,Café
Poble Nou,41.403551482577896,2.200081944465637,Timbal,Tapas Restaurant
Poble Nou,41.40102209304341,2.2068846902285237,La Carmanyola,Paella Restaurant
Poble Nou,41.40056572417018,2.203798826180669,la Sirena,Grocery Store
Poble Nou,41.40156777340462,2.196439504623413,Niu: Espai Artístic Contemporani,Art Gallery
Poble Nou,41.400883,2.206256,A la Turca,Turkish Restaurant
Poble Nou,41.401226,2.2054,Soco,Mediterranean Restaurant
Poble Nou,41.39955017217736,2.2058265169675804,La Llum Del Poblenou,Restaurant
Poble Nou,41.40216945126363,2.199358821144415,Bar Restaurant Otro Romero,Spanish Restaurant
Poble Nou,41.39937316003775,2.203480583487739,Creps Barcelona,Creperie
Poble Nou,41.40356898564917,2.1976464986801147,Elias Forner,Bakery
Poble Nou,41.40183538382336,2.2002320172253262,Can Toni,Mediterranean Restaurant
Poble Nou,41.401352222020215,2.204769418902275,La Chimenea de Can Saladrigas,Plaza
Poble Nou,41.40127504801425,2.201090249515116,100 Montaditos,Sandwich Place
Poble Nou,41.401234,2.2055418,Colors,Seafood Restaurant
Diagonal Mar i Front Marítim del Poblenou,41.40683267699601,2.211329011613347,Cursa dels Nassos,Track
Diagonal Mar i Front Marítim del Poblenou,41.40506236039866,2.209947109222412,Traspaso,Mediterranean Restaurant
Diagonal Mar i Front Marítim del Poblenou,41.40742617998394,2.2147750854492188,Parc de Diagonal Mar (Parque de Diagonal Mar),Park
Diagonal Mar i Front Marítim del Poblenou,41.40443327710218,2.210289238089355,Palo Alto Market,Flea Market
